run_id,metamodule,annotation,folder,run_index,program_index,program_name,description,supporting_genes,supporting_gene_count,significance_score,predicted_impacts
10_AC_gliosis_like_2_run1,10,AC-gliosis-like 2,10_AC_gliosis_like_2,1,1,RTK/MAPK Signaling Inhibition and Feedback,"Gene program regulating receptor tyrosine kinase (RTK) signaling cascades through negative feedback loops and pathway suppression mechanisms. The SPRY family genes encode classical negative feedback inhibitors of MAPK signaling downstream of growth factor receptors (EGFR, PDGFRA, FGFR). This program is dysregulated in GBM where SPRY expression is often reduced, allowing unopposed RTK signaling that drives proliferation and EMT. RGS proteins provide additional negative feedback on G-protein coupled receptor signaling.","[""SPRY1"", ""SPRY2"", ""SPRY4"", ""CAMK2B"", ""CAMK2A"", ""RGS6"", ""RGS20""]",7,0.85,"[""Suppression of Ras/MAPK/ERK cascade that promotes GBM proliferation and migration"", ""Inhibition of PI3K/Akt pathway activation downstream of RTK signaling"", ""Reduced responsiveness to growth factors (PDGF, FGF, EGF) that activate RTKs"", ""Decreased EMT-associated transcriptional programs (SNAIL, TWIST upregulation)"", ""Normalization of cell cycle progression and reduced clonal expansion""]"
10_AC_gliosis_like_2_run1,10,AC-gliosis-like 2,10_AC_gliosis_like_2,1,2,Wnt/β-catenin Pathway Activation,"Gene program governing canonical Wnt signaling through LEF1 and associated transcriptional regulation. Wnt/β-catenin pathway promotes stemness, migration, angiogenesis, and therapy resistance in glioblastoma. In GBM, this pathway is often overactive particularly in mesenchymal subtypes, allowing cells to recapitulate embryonic developmental programs that result in characteristic proliferation and invasiveness. WNT16 and LEF1 coordinate transcriptional responses downstream of β-catenin stabilization.","[""LEF1"", ""WNT16""]",2,0.68,"[""Enhanced transcription of stemness-maintaining genes and glioma stem cell markers"", ""Promotion of epithelial-mesenchymal transition through upregulation of EMT-inducing transcription factors"", ""Increased angiogenesis via VEGF upregulation"", ""Enhanced cell motility and invasive capacity"", ""Maintenance of chemotherapy resistance phenotype""]"
10_AC_gliosis_like_2_run1,10,AC-gliosis-like 2,10_AC_gliosis_like_2,1,3,Angiogenesis and Vascular Remodeling,"Gene program promoting tumor angiogenesis and vascular network formation through growth factor signaling and endothelial-tumor crosstalk. ANGPT1 (angiopoietin-1) and GDF15 (growth differentiation factor-15) coordinate pro-angiogenic signaling. GDF15 is induced by radiation and drives VEGFA expression through MAPK/SP1 pathway in glioblastoma cells. High degree of tumor vascularization through increased VEGF production is a hallmark of GBM progression. Carbonic anhydrases (CA2, CA10) support hypoxia-driven angiogenesis through metabolic regulation.","[""ANGPT1"", ""GDF15"", ""CA2"", ""CA10"", ""SLC4A4""]",5,0.78,"[""Enhanced secretion of pro-angiogenic factors from both tumor and endothelial cells"", ""Increased vascular endothelial growth factor (VEGF) expression and signaling"", ""Promotion of endothelial cell migration and tube formation"", ""Establishment of abnormal vascular network with enhanced permeability"", ""Creation of perivascular niche supporting glioblastoma stem cell populations"", ""Enhanced tumor hypoxia through aberrant vascular architecture""]"
10_AC_gliosis_like_2_run1,10,AC-gliosis-like 2,10_AC_gliosis_like_2,1,4,Glioma Stem Cell Maintenance and Self-Renewal,"Gene program maintaining stemness properties of glioblastoma stem cells (GSCs) through transcriptional and signaling mechanisms that preserve self-renewal capacity and multipotency. This program includes transcription factors (TFCP2L1, BNC2, EGR1, SOX1-OT) that coordinate expression of stemness markers and suppress differentiation. EGR1 orchestrates a PDGFA-dependent growth-stimulatory loop and activates genes (SHH, GLI1, NANOG) critical for GSC maintenance. The program is dysregulated in GBM to maintain tumor-initiating capacity and therapy resistance.","[""EGR1"", ""TFCP2L1"", ""BNC2"", ""JAG1"", ""SOX1-OT""]",5,0.82,"[""Maintenance of self-renewal capacity and resistance to differentiation cues"", ""Sustained expression of stemness markers (CD133, SOX2, NANOG, OCT4)"", ""Preservation of multipotency for differentiation into proneural or mesenchymal lineages"", ""Enhanced therapy resistance through quiescence and reduced proliferation"", ""Support for tumor-initiating capacity in serial xenografting experiments""]"
10_AC_gliosis_like_2_run1,10,AC-gliosis-like 2,10_AC_gliosis_like_2,1,5,Calcium Signaling and Ion Homeostasis,"Gene program regulating intracellular calcium dynamics and ion channel activity that modulates glioblastoma cell survival, migration, and radioresistance. TRPM8 (transient receptor potential melastatin 8) and TRPM3 are cation channels that regulate calcium influx and cell excitability. CAMK2A and CAMK2B are calcium/calmodulin-dependent protein kinases that transduce calcium signals into phosphorylation cascades controlling proliferation and invasion. SLC24A2 and SLC4A4 regulate sodium-potassium and sodium-bicarbonate transport maintaining ionic gradients.","[""TRPM8"", ""TRPM3"", ""CAMK2A"", ""CAMK2B"", ""SLC24A2"", ""SLC4A4"", ""CA2"", ""CA10""]",8,0.76,"[""Enhanced intracellular calcium dynamics supporting cell survival and migration"", ""Increased radioresistance through TRPM8-mediated calcium signaling"", ""Reduced proliferation and invasion when CAMK2B expression is high"", ""Maintenance of intracellular pH and ionic balance in tumor microenvironment"", ""Modulation of calcium-dependent gene expression programs""]"
10_AC_gliosis_like_2_run1,10,AC-gliosis-like 2,10_AC_gliosis_like_2,1,6,Mesenchymal Differentiation and Epithelial-Mesenchymal Transition,"Gene program driving epithelial-mesenchymal transition (EMT) and commitment to mesenchymal phenotype characteristic of aggressive GBM. This program includes transcription factors (BNC2) and signaling molecules that promote loss of epithelial characteristics and acquisition of migratory and invasive properties. The mesenchymal program is enriched in the GBM center where invasive cells cluster, and is associated with poor prognosis. Multiple regulatory mechanisms including Wnt/β-catenin, TGF-β, Notch, and NF-κB pathways converge to drive sustained mesenchymal differentiation.","[""BNC2"", ""SERPINE1"", ""POSTN"", ""COL22A1"", ""COL19A1"", ""COL23A1"", ""COL25A1"", ""COL27A1"", ""IRAK2"", ""GDF15"", ""ANGPT1""]",11,0.8,"[""Loss of epithelial cell-cell adhesion and acquisition of migratory capacity"", ""Downregulation of E-cadherin and upregulation of mesenchymal markers (vimentin, N-cadherin)"", ""Enhanced ECM remodeling and invasion into surrounding tissue"", ""Increased angiogenesis through VEGF and angiopoietin production"", ""Enrichment of tumor-promoting signaling pathways (PI3K/AKT, Wnt/\u03b2-catenin, Notch, NF-\u03baB)"", ""Promotion of therapy resistance and poor clinical prognosis""]"
10_AC_gliosis_like_2_run1,10,AC-gliosis-like 2,10_AC_gliosis_like_2,1,7,Hypoxia Response and Metabolic Adaptation,"Gene program coordinating cellular responses to hypoxia and metabolic adaptation in the tumor microenvironment. Carbonic anhydrases (CA2, CA10) buffer pH changes and support glycolytic metabolism under hypoxia. SLC4A4 regulates sodium-bicarbonate transport supporting metabolic homeostasis. This program is activated in response to the hypoxic microenvironment characteristic of GBM tumors, where HIF1α and HIF2α upregulate angiogenic factors (VEGF, PDGF, angiopoietins) and shift metabolism toward glycolysis. The program supports glioblastoma progression by enabling tumor cell survival and invasiveness under low oxygen tension.","[""CA2"", ""CA10"", ""SLC4A4"", ""ANGPT1"", ""GDF15""]",5,0.74,"[""Maintenance of intracellular pH despite lactic acid accumulation from anaerobic glycolysis"", ""Support for HIF-driven angiogenic and metabolic gene expression programs"", ""Enhanced tumor cell survival and radioresistance under hypoxic stress"", ""Promotion of invasiveness through hypoxia-induced EMT pathways"", ""Creation of microenvironmental niche supporting glioblastoma stem cell populations in perivascular hypoxic regions""]"
10_AC_gliosis_like_2_run1,10,AC-gliosis-like 2,10_AC_gliosis_like_2,1,8,Immune Modulation and Inflammatory Signaling,"Gene program regulating immune cell recruitment, polarization, and immunosuppressive signaling in the glioblastoma microenvironment. IL1RAP, IL27RA, and IRAK2 coordinate interleukin signaling cascades that modulate innate and adaptive immunity. Neuropeptide receptors (NPY1R, NPR3) and other neuroimmune mediators influence microglial and macrophage phenotype. The program reflects the highly immunosuppressive glioblastoma microenvironment where tumor-associated macrophages (TAMs) and myeloid-derived suppressor cells (MDSCs) promote tumor progression and therapy resistance.","[""IL1RAP"", ""IL27RA"", ""IRAK2"", ""NPY1R"", ""NPR3"", ""GALR1"", ""NTSR1"", ""GABBR2""]",8,0.66,"[""Promotion of pro-tumor interleukin signaling (IL-1\u03b2, IL-27) supporting macrophage and myeloid-derived suppressor cell activation"", ""Enhanced NF-\u03baB pathway activity in tumor-associated myeloid cells"", ""Neuroimmune modulation of microglial polarization toward pro-tumor M2 phenotype"", ""Recruitment and infiltration of immunosuppressive myeloid populations into tumor microenvironment"", ""Establishment of immunosuppressive tumor microenvironment limiting T cell infiltration and anti-tumor immunity""]"
10_AC_gliosis_like_2_run2,10,AC-gliosis-like 2,10_AC_gliosis_like_2,2,0,Epithelial-Mesenchymal Transition,"Coordinated upregulation of mesenchymal transcription factors and downregulation of epithelial adhesion molecules, driving acquisition of migratory and invasive phenotypes in GBM. This program involves transcriptional reprogramming through WNT pathway activation, canonical EMT transcription factors, and matrix remodeling, representing a reversible plastic state induced by microenvironmental cues such as hypoxia and inflammatory signals.","[""LEF1"", ""HOPX"", ""HMGA2"", ""VAV3"", ""ITGA3"", ""IQGAP2"", ""RHOJ"", ""ARHGAP26"", ""ARHGAP6"", ""ADAM19"", ""ADAMTS9-AS1"", ""SERPINE1"", ""PLAT"", ""CDH4"", ""SPRY1"", ""SPRY2"", ""SPRY4"", ""WNT16""]",18,0.92,"[""Shift from epithelial-like to mesenchymal phenotype with enhanced motility"", ""Increased expression of invasion-promoting proteases and reduced cell-cell adhesion"", ""Acquisition of stemness markers and therapeutic resistance"", ""Enhanced propensity for migration into surrounding brain tissue""]"
10_AC_gliosis_like_2_run2,10,AC-gliosis-like 2,10_AC_gliosis_like_2,2,1,Calcium-Mediated Proliferation and Survival,"Coordinated activation of calcium/calmodulin-dependent signaling pathways that promote GBM cell proliferation, invasion, and therapeutic resistance. Involves calcium-permeable glutamate receptor activation, calcium/calmodulin-dependent protein kinases, and downstream effector pathways including MAPK/ERK and PI3K/AKT signaling. This program couples cellular excitability to oncogenic signaling.","[""CAMK2B"", ""CAMK2A"", ""GRM7"", ""GABBR2"", ""TRPM8"", ""TRPM3"", ""CA2"", ""CA10"", ""SLC4A4"", ""SLC24A2"", ""SLC18A1"", ""RCAN1"", ""GLRA2""]",13,0.88,"[""Enhanced intracellular calcium dynamics and sustained calcium signaling"", ""Activation of MAPK/ERK and AKT/mTOR proliferative pathways"", ""Increased cell proliferation and reduced apoptosis"", ""Enhanced invasive and migratory capacity of tumor cells"", ""Coupling of neuronal signaling to glioma survival and growth""]"
10_AC_gliosis_like_2_run2,10,AC-gliosis-like 2,10_AC_gliosis_like_2,2,2,Glioma Stem Cell Maintenance,"Transcriptional and post-transcriptional regulation of self-renewal capacity, stemness marker expression, and resistance to differentiation in glioblastoma stem cells. This program involves transcription factors that maintain pluripotency-like states, Wnt/Notch signaling, and epigenetic regulation. Glioma stem cells are characterized by high tumorigenicity, self-renewal, invasiveness, and therapy resistance.","[""HMGA2"", ""EGR1"", ""EGR3"", ""LEF1"", ""HOPX"", ""WNT16"", ""JAG1"", ""SOX1-OT"", ""PDGFD"", ""CAMK2B"", ""CAMK2A""]",11,0.85,"[""Sustained self-renewal and clonogenic capacity of GBM stem cells"", ""Resistance to differentiation and maintenance of pluripotency-like state"", ""Enhanced tumorigenicity and intracranial tumor formation"", ""Increased invasiveness and metastatic potential"", ""Elevated resistance to chemo- and radiotherapy""]"
10_AC_gliosis_like_2_run2,10,AC-gliosis-like 2,10_AC_gliosis_like_2,2,3,Integrin-Mediated Cell Invasion,"Coordinated signaling through integrin receptors and their interaction with extracellular matrix components to promote GBM cell migration, invasion, and adhesion dynamics. Involves integrin clustering, focal adhesion kinase signaling, and activation of downstream kinase cascades that control cytoskeletal organization and enable penetration through tissue barriers.","[""ITGA3"", ""SNED1"", ""IQGAP2"", ""RHOJ"", ""ARHGAP26"", ""ARHGAP6"", ""WIPF3"", ""SPRY1"", ""SPRY2"", ""SPRY4"", ""CAMK2B""]",11,0.8,"[""Enhanced migration and invasion through ECM"", ""Increased focal adhesion dynamics enabling rapid cell motility"", ""Sustained ERK1/2 signaling promoting invasive phenotype"", ""Penetration of blood-brain barrier and peritumoral invasion"", ""Dynamic regulation of cell adhesion-deadhesion cycles""]"
